scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord,species_standard
Impatiens glandulifera Royle,58.49439,13.21298,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59942,16.62468,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4824,13.22117,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.52269,15.98053,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48701,13.20677,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.68491,16.27321,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57336,16.63722,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.49631,15.9788,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.92167,15.80437,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.93224,19.22823,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49565,13.19516,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.51937,15.9919,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.72675,17.10817,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.51609,15.99028,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.55904,16.45254,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.46763,12.70166,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.68468,16.27303,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.39153,16.40714,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.53061,15.98905,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49439,13.20349,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57266,16.60411,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.01626,16.13606,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.0911,15.94541,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48555,13.23302,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49315,13.2496,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48413,13.23244,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.47388,15.46659,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.99879,12.32613,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.385,17.41245,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49344,13.20235,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49137,13.1398,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.29447,14.42189,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.59191,13.59242,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.99983,12.32548,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48232,13.21519,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.84813,11.97353,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48264,13.21541,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49571,13.1952,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.47272,15.46132,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49375,13.20306,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48229,13.21507,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49153,13.13976,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49132,13.13963,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49572,13.19454,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92337,13.55669,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.12015,13.72085,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.39394,13.59457,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.9984,12.32445,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49171,13.14067,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49555,13.19622,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49473,13.20342,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49565,13.19442,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49513,13.20297,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49557,13.19392,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49611,13.19664,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49579,13.19578,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49601,13.19586,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49581,13.19506,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49577,13.19489,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49579,13.19534,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48854,13.136,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49199,13.14531,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.84673,11.97255,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49363,13.20346,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49474,13.20522,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.39318,13.59159,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48518,13.14959,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48223,13.21704,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38548,17.41229,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38575,17.41065,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92568,13.55931,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49569,13.19354,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.496,13.1957,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48256,13.21992,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53383,13.46567,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4931,13.21728,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48228,13.21736,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48265,13.22079,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.70897,14.17897,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4853,13.14935,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48676,13.2069,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.84739,11.97263,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38565,17.40994,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49335,13.20198,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49314,13.20003,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.40964,21.54439,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.4732,15.46123,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48247,13.21547,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49306,13.21656,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49559,13.19416,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49551,13.19355,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49611,13.19592,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49178,13.14644,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49014,13.1327,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49139,13.13992,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38625,17.41212,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.14505,12.94503,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.12799,13.75951,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27182,17.95658,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48656,13.23372,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49587,13.1999,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48503,13.23284,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49314,13.24898,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53273,13.46499,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48236,13.21638,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48213,13.21688,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48283,13.22748,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49302,13.24814,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49129,13.13987,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38499,17.41432,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49402,13.20896,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92411,13.55745,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.78937,14.26733,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48264,13.2199,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.47384,15.46443,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49308,13.24846,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48913,13.14131,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48964,13.13965,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53386,13.46563,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48237,13.22,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48746,13.23417,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.28474,13.58311,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48681,13.23323,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49482,13.20592,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48541,13.23292,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49307,13.2495,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38488,17.40979,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.6857,12.02849,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49363,13.20325,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.48231,15.34651,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38585,17.41134,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48231,13.22168,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4882,13.13588,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53379,13.46601,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48261,13.21824,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49122,13.23737,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.41055,21.54138,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.46436,15.39566,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.99894,12.3259,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48472,13.23273,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49307,13.24903,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48242,13.2153,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53241,13.46694,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92314,13.55676,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49454,13.20305,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4937,13.2031,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53397,13.46531,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49003,13.13296,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.29556,14.42207,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.47609,13.19835,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.145,12.94556,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48643,13.23371,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4959,13.19957,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.47915,13.19802,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49545,13.19254,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.4951,13.20306,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.99901,12.32595,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.9981,12.32533,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.49779,15.39283,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53257,13.46747,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.38495,17.41091,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75783,12.04838,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.82121,12.87663,2010,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73805,13.41556,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.87406,14.23104,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.13623,15.20263,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23937,16.32558,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.32118,12.97915,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.58977,13.63414,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.57723,12.95891,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.46308,12.75668,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.38366,12.68213,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23608,15.02942,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.451426,16.379193,2024,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.704651,14.988903,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.06208,18.30281,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.83757,14.14955,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.97383,14.09349,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.06219,18.30776,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.51672,13.60069,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38223,13.84988,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.65986,15.09455,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59392,17.06361,2024,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.95196,13.91239,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.38446,12.51218,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.40335,12.51327,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59317,17.06293,2024,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.78594,13.11141,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.96318,13.51128,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.38574,12.51178,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.01201,11.88954,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.58906,13.14102,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.3599,12.48571,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.79194,12.31844,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.78146,16.93094,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.29568,18.62662,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.95711,13.51821,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.06177,18.30379,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.95239,13.52009,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.6198,12.95782,2010,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.15696,13.38687,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.89223,12.48082,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.36374,13.6132,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92033,13.70602,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.47834,13.44486,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.58182,13.11331,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.19311,13.82872,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.06338,15.17393,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.97733,13.53288,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.06193,18.30319,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.25541,18.28015,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.62994,13.43253,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.12485,13.15683,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92709,13.60622,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.37537,13.47433,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.70125,15.78532,2025,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.0036,14.0823,2025,HUMAN_OBSERVATION,Impatiens glandulifera
