scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord
Heracleum mantegazzianum Sommier & Levier,57.708,11.78936,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.31327,15.71303,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.05787,17.18913,1980,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.39486,16.0676,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.32567,15.82111,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.17131,17.03861,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.63092,16.47505,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.15685,13.53515,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.11177,14.72981,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.00583,14.58322,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.91548,16.44759,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.21736,16.01889,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.6838,14.22399,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.67488,16.2519,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.97651,14.95098,1981,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.6123,16.1326,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.91659,14.64194,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.92094,14.72786,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.18967,14.84856,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.88894,14.88393,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.07239,14.6928,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.3662,18.04816,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.04831,14.71218,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.14092,14.96572,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.38303,11.95139,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.05147,15.93751,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.05806,15.92581,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.06437,15.91114,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.51741,15.04374,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.58884,16.15097,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.94519,17.49514,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.05489,14.99145,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.57616,16.16011,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.99102,14.8458,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.24074,13.56218,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.69148,16.06729,2011,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,58.02059,14.96346,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22068,15.18608,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.60885,16.19748,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.9497,15.78633,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.03785,14.99353,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.02347,14.99216,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.04927,14.61762,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.45163,16.38108,2006,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,59.36707,18.04889,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.75107,17.06598,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21147,15.63776,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19056,14.84913,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.58611,13.74183,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.35202,19.1118,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.25893,18.70636,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35076,18.33358,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.93995,16.37903,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.26357,14.68121,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.26035,18.74217,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.06567,14.63315,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22233,14.81746,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.43987,14.57828,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.42806,16.46724,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.20389,15.95979,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.29526,18.07999,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.29027,14.74673,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.39741,17.88909,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.90915,15.76696,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.05389,14.64123,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.21092,16.00422,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.28722,15.0518,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.74029,15.94719,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.94992,15.78602,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.58009,16.04942,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.58967,15.87475,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.29645,14.66036,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.26264,14.56222,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36478,18.02711,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.65547,17.11026,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.72204,12.69952,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.07135,14.61798,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.58871,13.36053,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.46093,16.36867,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.73602,17.31469,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.63651,15.83598,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.61072,15.86156,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.36396,16.09485,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.32393,15.82051,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.4482,12.75674,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.42095,12.72156,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81638,17.64384,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.77838,13.24763,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.43396,12.72959,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.76081,13.16106,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.67771,12.83066,1983,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.49677,12.27951,1984,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.77875,13.05981,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.43382,12.641540000000001,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,65.88159,19.43379,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.72408,12.87275,1984,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.30251,12.77011,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.65948,12.75303,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.30058,12.7776,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.75078,12.9001,1982,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.69392,13.01749,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.68013,12.87617,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.29422,12.79797,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.64858,12.75801,1981,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.29103,12.81025,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.29588,12.79049,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.59952,12.9922,1981,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.59472,12.95119,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.38179,12.68615,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.1113,14.62147,2009,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.05539,14.59911,1982,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.06998,17.15783,1982,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,65.26207,19.62917,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.11222,14.73057,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.0981,14.87685,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.92681,15.5218,1998,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.15798,14.83961,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21328,12.56715,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21964,12.70322,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.19222,14.68686,1976,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.64622,16.62894,1977,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.43592,14.77676,1977,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.91684,15.19202,1976,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.55894,13.04236,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.28901,14.72011,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.83303,16.61058,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.23088,12.53276,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.22199,14.65408,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.06601,19.57676,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.06601,19.57676,2008,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.19557,14.61242,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21863,14.82536,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.16502,14.84465,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.2528,14.75849,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.16387,15.57669,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.2527,14.7572,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.08437,14.628,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.0413,14.97314,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.97832,14.95263,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.95753,14.81122,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.52965,11.94855,2005,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.38658,12.2688,2005,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.85529,14.69476,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.37575,13.6337,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.5346,13.85057,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.69917,14.42274,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75824,13.22391,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.9263,12.07193,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70453,11.95883,1982,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.09665,13.34877,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.47675,13.3422,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.76814,13.22489,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.56915,13.33596,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.57268,14.43289,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.61399,12.72024,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.57138,13.55146,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.93257,13.05603,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.89313,13.01856,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.89408,12.67432,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.92976,17.77248,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.6233,13.12802,1983,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80125,13.26291,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.59925,13.26866,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.63288,13.07204,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.59164,13.24745,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.66709,13.43155,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.47077,13.26758,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.21154,12.27356,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.47718,12.71011,1983,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.41648,12.99497,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.35498,12.89828,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.45043,13.15234,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.47832,13.11196,1983,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80118,13.3975,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.83695,14.55061,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.83695,14.55061,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.60282,12.04325,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.73787,13.87198,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.84548,13.98553,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72605,13.41425,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.94108,12.83578,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.68997,11.92346,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.94798,12.60203,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.48876,12.27603,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.06438,15.91107,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.39104,15.77828,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.34598,13.5228,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.5278,13.75994,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.08641,13.52245,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.27976,12.43735,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19773,16.39977,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.39716,13.42369,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41208,13.82485,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.38923,13.58157,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.39562,13.38958,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.38768,13.39696,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.38704,13.41069,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.37476,13.62864,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.29503,13.80581,1983,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.43893,13.65207,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.21001,13.55366,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.263420000000004,13.47698,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.25098,12.68378,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33304,13.82731,2008,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.74691,12.08375,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75832,12.07417,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.74856,12.07854,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75847,12.0792,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73467,12.0346,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73621,12.08653,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73131,11.95262,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.74554,11.94775,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72561,12.00195,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75483,12.04763,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7502,12.07332,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75248,11.99912,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73662,12.06968,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73333,12.04986,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72671,12.00855,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.67108,12.13346,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.84258,13.17576,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72671,12.00855,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22341,15.5823,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80246,12.01742,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.66285,13.21561,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.76155,12.00153,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.59834,11.92487,1990,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.13506,13.33764,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.92915,16.32224,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.09372,13.63223,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70468,12.97324,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.32375,13.63861,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.58997,13.3607,1985,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.35643,14.48313,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.59362,13.36389,1984,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.25683,13.66484,1984,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.19877,13.57818,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.22329,13.64643,1989,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22266,14.81809,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.01148,16.21922,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.92915,17.77421,2008,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.03297,12.84679,1988,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.01139,16.21957,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.08704,15.91993,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.28468,12.81556,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.84166,13.49755,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.28036,12.82275,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72301,13.30365,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.0772,14.01295,1984,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78522,13.36157,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.79628,13.57109,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80079,13.52203,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.7716,14.24008,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.68099,14.10448,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.76448,13.22179,1994,HUMAN_OBSERVATION
